Mixture,B Cells,Cancer Cells,Endothelial Cells,Fibroblasts,Macrophages,Mast Cells,T Cells,P-value,Correlation,RMSE
TCGA-32-2616-01A,0,0,0.236465871929716,0.230664830993671,0.532869297076613,0,0,0,0.42917416656611,0.976972857215741
TCGA-32-1980-01A,0,0,0.306296860832126,0.196185433185118,0.497517705982756,0,0,0,0.41367516632092,0.981190742432982
TCGA-28-2514-01A,0,0,0.475052391419265,0.262298550994959,0.262649057585776,0,0,0,0.364614345482279,0.991444671660823
TCGA-06-0644-01A,0,0,0.2025755921865,0.403209621708457,0.394214786105043,0,0,0,0.372114924023041,1.0015864769603
TCGA-06-1804-01A,0,0,0.482354586799744,0.155963132145302,0.361682281054954,0,0,0,0.31736900335316,1.0307757888608
TCGA-41-2571-01A,0.0108520192348625,0,0.344796165071049,0.247491528360481,0.396860287333607,0,0,0,0.22061130188519,1.09936627542739
TCGA-19-2619-01A,0,0,0.456749822604131,0.324215660243121,0.219034517152749,0,0,0,0.294230980417087,1.04221543348544
TCGA-27-1837-01A,0,0,0.435292388253245,0.191783463592897,0.372924148153858,0,0,0,0.406033694851779,0.967541196696069
TCGA-27-1832-01A,0,0,0.214594633460161,0.21372184546346,0.571683521076379,0,0,0,0.514832709042089,0.912633437034075
TCGA-06-0686-01A,0.0228320981638541,0,0.422590400442754,0.197542576336983,0.35703492505641,0,0,0,0.257731595625511,1.06642957772535
TCGA-06-5856-01A,0,0,0.327701933172185,0.226105401409993,0.446192665417822,0,0,0,0.402104895059645,0.98042571365988
TCGA-28-1753-01A,0,0,0.199744634432094,0.179194324501492,0.621061041066414,0,0,0,0.637833004424324,0.803092475355526
TCGA-28-5218-01A,0.023339588674711,0,0.337064724081636,0.315010637012898,0.324585050230755,0,0,0,0.217844472034936,1.09110135777372
TCGA-32-1970-01A,0,0,0.432643254915812,0.197995237071564,0.369361508012624,0,0,0,0.320131997847252,1.02918908966067
TCGA-28-5204-01A,0.00244695660459322,0,0.454266545508628,0.219097793430137,0.324188704456641,0,0,0,0.355972060175751,0.99932215458672
TCGA-12-3653-01A,0,0,0.378853833267276,0.191948362669047,0.429197804063677,0,0,0,0.471587593753156,0.923320615427258
TCGA-06-0187-01A,0,0,0.319882448280042,0.260765374630731,0.419352177089227,0,0,0,0.389543649466914,0.986094103006689
TCGA-19-2624-01A,0,0,0.504058613040382,0.242137826625543,0.253803560334075,0,0,0,0.273489139480047,1.05374445717939
TCGA-12-3652-01A,0,0,0.314913374536176,0.383579690501087,0.301506934962738,0,0,0,0.364292246236316,0.997363806425681
TCGA-12-5299-01A,0.0178934904376678,0,0.363901736125955,0.271711494803089,0.34579002946591,0.000703249167377979,0,0,0.264319109059654,1.06218602729301
TCGA-06-0749-01A,0,0,0.115067056345107,0.10278311814702,0.782149825507873,0,0,0,0.362529144104154,1.13289201653115
TCGA-06-0158-01A,0.0030183555436353,0,0.351130056026551,0.257223512437386,0.388628075992428,0,0,0,0.432847079200899,0.948851270667734
TCGA-19-1390-01A,0,0,0.356373266076088,0.221139498896988,0.422487235026924,0,0,0,0.201026369698986,1.11870518552542
TCGA-28-2510-01A,0,0,0.402477106952992,0.344810010534456,0.252712882512552,0,0,0,0.339870696125385,1.011268451211
TCGA-32-2615-01A,0,0,0.277870797580532,0.265276288927145,0.456852913492323,0,0,0,0.390447283559598,0.991779447253333
TCGA-76-4929-01A,0,0,0.317837115079134,0.231124187152773,0.451038697768093,0,0,0,0.261406631229667,1.08395755870593
TCGA-06-0178-01A,0,0,0.147176249114529,0.164457492220254,0.688366258665217,0,0,0,0.253023961854353,1.17446867336153
TCGA-41-5651-01A,0.00415457055381817,0,0.541176840789645,0.221422616964127,0.23324597169241,0,0,0,0.31112142938343,1.02746074671992
TCGA-14-2554-01A,0,0,0.256984269659378,0.147193330687859,0.595571760458847,0.000250639193916212,0,0,0.355006504470964,1.055517782049
TCGA-06-2559-01A,0,0,0.319015410423313,0.381662450791572,0.299322138785115,0,0,0,0.346632027017493,1.00980040849425
TCGA-14-0787-01A,0,0,0.219369302488421,0.27805605810355,0.502574639408029,0,0,0,0.362623051155549,1.02314950776089
TCGA-12-0618-01A,0.00717879960294663,0,0.550106234803785,0.168702541912177,0.274012423681091,0,0,0,0.249233995978915,1.06893959592764
TCGA-14-1034-01A,0,0,0.379600533373356,0.247520505882551,0.372878960744093,0,0,0,0.475411763965758,0.914436863295353
TCGA-06-0743-01A,0,0,0.329709856154101,0.284474788191474,0.385815355654424,0,0,0,0.463455450049004,0.92561444252506
TCGA-16-1045-01B,0,0,0.221035280018405,0.111953315489391,0.667011404492204,0,0,0,0.427887305285193,1.02121512810116
TCGA-76-4927-01A,0.00164971189165023,0,0.320324126748093,0.325419347893912,0.352331026863948,0.000275786602396772,0,0,0.373510089260469,0.991302429605372
TCGA-32-2638-01A,0,0,0.288779172279286,0.296372937914792,0.414847889805923,0,0,0,0.521978348862394,0.88121678117885
TCGA-14-1825-01A,0,0,0.359345586609155,0.283588352930934,0.357066060459911,0,0,0,0.284813822767756,1.05319925024563
TCGA-32-2632-01A,6.52434606136704e-05,0,0.36844014743341,0.148195081238071,0.483046466908919,0.000253060958986355,0,0,0.609689828468502,0.809643206364055
TCGA-14-1823-01A,0,0,0.197660193874071,0.118674115355709,0.677375434490361,0,0.00629025627985845,0,0.331516093716348,1.10668467549863
TCGA-12-3650-01A,0.00733071335495094,0,0.264196538769633,0.155854299158469,0.572618448716947,0,0,0,0.340973540844054,1.05819259724637
TCGA-06-0211-01A,0.00333846544099634,0,0.270068136669906,0.231389555367366,0.495203842521731,0,0,0,0.453017901992215,0.948858083231809
TCGA-06-0238-01A,0.00533713570349378,0,0.198835999944127,0.111566209904858,0.681507211171855,0.00275344327566583,0,0,0.409263565760744,1.04284461285751
TCGA-06-0184-01A,0,0,0.254602805217368,0.173107941267737,0.572289253514895,0,0,0,0.439177862062373,0.978891363174459
TCGA-76-4925-01A,0,0,0.492972825670887,0.27218450387899,0.234842670450123,0,0,0,0.262634989538945,1.06148743648225
TCGA-12-0616-01A,0,0,0.258462979118661,0.224087709254638,0.517449311626701,0,0,0,0.482904365184547,0.928631554123887
TCGA-26-5132-01A,0.000263624764260462,0,0.350443707798079,0.26449165964019,0.379091444909271,0.000416058710109633,0.00529350417809033,0,0.467362808705359,0.920756741315549
TCGA-02-0055-01A,0.0074208396838364,0,0.0715637306580944,0.447760418222306,0.442377944627821,0.000768315788188988,0.0301087510197537,0,0.530693197400637,0.879525368731422
TCGA-06-0132-01A,0.00102637918343239,0,0.182133290390191,0.128362296582702,0.688478033843675,0,0,0,0.407556868519764,1.04731880517829
TCGA-02-2486-01A,0,0,0.101625413993198,0.232050448536209,0.666324137470593,0,0,0,0.346472316605563,1.08963418676045
TCGA-19-1787-01B,0.00124416417609661,0,0.330082017342921,0.17572351307522,0.492950305405762,0,0,0,0.482018436879522,0.924575474191256
TCGA-06-0211-01B,0,0,0.388008608535293,0.288636316825787,0.32335507463892,0,0,0,0.402170218157555,0.967200224456758
TCGA-06-5859-01A,0,0,0.269236638628169,0.106557388644239,0.608463868570686,0.000210012363146744,0.0155320917937591,0,0.261311654484116,1.13196256793068
TCGA-06-0139-01A,0.0100365078478917,0,0.102648179340368,0.12969679483726,0.75761851797448,0,0,0,0.321048347172124,1.15480342605474
TCGA-06-0157-01A,0,0,0.327972131808194,0.246016809027286,0.42601105916452,0,0,0,0.384901952991942,0.990364088403728
TCGA-12-1597-01B,0,0,0.307522781532112,0.1935283289073,0.498948889560588,0,0,0,0.279004975155962,1.08308399737217
TCGA-76-4931-01A,0,0,0.447377073180711,0.275094610850806,0.277528315968483,0,0,0,0.341939749887678,1.00796197083492
