Mixture,B Cells,Cancer Cells,Endothelial Cells,Fibroblasts,Macrophages,NK,T Cells,P-value,Correlation,RMSE
BT1160,0.0871926484506983,0.912807351549302,0,0,0,0,0,0,0.234656417062556,0.987561890441296
BT1187,0.0455124246256714,0,0,0,0.930203407287316,0,0.0242841680870131,0,0.669303932765052,0.745553047194127
BT749,0.0356641882330681,0.964335811766932,0,0,0,0,0,0,0.179113559269965,1.01345375886296
BT771,0.049256576632831,0.809373117535213,0,0.0802623386320787,0.061107967199877,0,0,0,0.208562262042718,0.992684097296538
BT786,0.0954361865131855,0.904563813486814,0,0,0,0,0,0,0.221962306993255,0.992480431267352
BT830,0.0354316779635825,0.84114030347719,0,0.123428018559227,0,0,0,0,0.154066258455961,1.01803830336327
BT85,0.0410546009048186,0.958945399095181,0,0,0,0,0,0,0.231093840003192,0.991216294456931
BT920,0.123511393938402,0.759380044626833,0,0.0128773145896088,0.104231246845156,0,0,0.01,0.130654485842281,1.02018717038641
MGH100,0.0963178110594358,0.903682188940564,0,0,0,0,0,0,0.191371289512365,1.00492843657894
MGH101,0.225948356993656,0.279986558404627,0,0,0.494065084601718,0,0,0,0.344800319293517,0.94790993594206
MGH102,0.221479209686822,0.0889327569620756,0,0,0.658666895393334,0,0.0309211379577692,0,0.512312340056288,0.861841561315562
MGH104,0.0412856102574981,0.924159115315983,0.0345552744265186,0,0,0,0,0,0.164327920791702,1.01683041246133
MGH105,0.140424340717057,0.210435720759517,0,0,0.646980473108605,0,0.0021594654148218,0,0.474422005572254,0.883086057338045
MGH106,0.201295564164947,0.278954251134003,0,0,0.040223784864145,0.190070957253271,0.289455442583634,0,0.507049651689744,0.869809180942601
MGH110,0.132884809601201,0.860926710534266,0,0,0,0.00547471340464543,0.000713766459887618,0,0.158207159769692,1.01629662291118
MGH113,0.20290085258243,0.368706156720467,0,0,0.424605164110676,0,0.00378782658642621,0,0.350420311983099,0.940474709328576
MGH115,0.109335287868275,0.7265222056888,0.0550857985993585,0,0.109056707843567,0,0,0,0.188107695716048,0.99814703506861
MGH121,0.111738709318985,0.888261290681015,0,0,0,0,0,0,0.180940781874444,1.00847631960353
MGH122,0.21828059607123,0.309283329810893,0,0,0.472436074117876,0,0,0,0.439564714867338,0.898358705468179
MGH124,0.0868893478696267,0.558086888899984,0,0,0.355023763230389,0,0,0,0.313068057299504,0.952997894516492
MGH125,0.206393149363602,0.481418045985412,0,0,0.272579537317948,0,0.0396092673330368,0,0.212720020094985,0.993058285039528
MGH128,0.132543731619902,0.867341137168848,0.000115131211249855,0,0,0,0,0,0.229310279325771,0.98828050085948
MGH129,0.12214158867752,0.855317412114975,0.0225409992075046,0,0,0,0,0,0.162509733967259,1.01394861466897
MGH136,0.0851080395423798,0.910296289144431,0.00459567131318887,0,0,0,0,0,0.208495547838092,0.998134525240203
MGH143,0.0933769236266069,0.897025633030301,0.00959744334309186,0,0,0,0,0,0.174305719563042,1.01126326118603
MGH151,0.0916419144185553,0.908358085581445,0,0,0,0,0,0.02,0.109396131192362,1.03792252656523
MGH152,0.12875032850507,0.87124967149493,0,0,0,0,0,0,0.157686320418161,1.01705693963451
MGH66,0.0438706598569001,0.925845807381849,0.00443601404405124,0.0225085403277225,0,0,0.00333897838947745,0,0.195581961074209,1.00380639174126
